chr	start	end	gene_ids	gene_symbols
chr1	20960000	22320000	ENSG00000266867.1;ENSG00000221781.1;ENSG00000257033.1;ENSG00000162551.14;ENSG00000219073.8;ENSG00000186543.7;ENSG00000244038.11;ENSG00000117298.16;ENSG00000231105.2;ENSG00000075151.23;ENSG00000127483.19;ENSG00000187952.9;ENSG00000235112.1;ENSG00000142798.20;ENSG00000117245.13;ENSG00000187942.12;ENSG00000233431.1;ENSG00000221808.1;ENSG00000227001.3;ENSG00000142794.19;ENSG00000228823.1;ENSG00000176378.8;ENSG00000158828.8;ENSG00000117242.7;ENSG00000236216.5;ENSG00000076864.20;ENSG00000263991.1;ENSG00000264385.1;ENSG00000201919.1;ENSG00000251914.1;ENSG00000285959.1;ENSG00000231978.2;ENSG00000232037.3;ENSG00000283234.1;ENSG00000236009.1;ENSG00000236073.2;ENSG00000236936.1;ENSG00000287192.1;ENSG00000233069.1;ENSG00000203394.2;ENSG00000235432.1;ENSG00000233072.1;ENSG00000189410.12;ENSG00000090686.16	AL031005.1;AL359815.1;AL391357.1;ALPL;CELA3B;CROCCP5;DDOST;ECE1;ECE1-AS1;EIF4G3;HP1BP3;HS6ST1P1;HSPE1P27;HSPG2;KIF17;LDLRAD2;LINC02596;MIR1256;NBPF2P;NBPF3;PDE4DIPP10;PFN1P10;PINK1;PINK1-AS;PPP1R11P1;RAP1GAP;RN7SL386P;RN7SL421P;RNU6-1022P;RNU7-200P;RP1-224A6.11;RP11-132G19.3;RP11-26H16.1;RP11-26H16.4;RP11-293F5.1;RP11-487E1.2;RP3-329E20.2;RP3-329E20.3;RP5-930J4.2;RP5-930J4.4;RP5-930J4.5;RPS15AP6;SH2D5;USP48
chr1	22320000	22480000	ENSG00000070831.17;ENSG00000285752.1;ENSG00000230068.2;ENSG00000142789.20;ENSG00000219073.8;ENSG00000218510.9;ENSG00000228397.3;ENSG00000271428.1;ENSG00000263929.1;ENSG00000263582.1;ENSG00000201273.1;ENSG00000285873.1;ENSG00000285794.1;ENSG00000285959.1;ENSG00000271840.1;ENSG00000162552.15	CDC42;CDC42-AS1;CDC42-IT1;CELA3A;CELA3B;LINC00339;LINC01635;MPHOSPH6P1;RN7SL186P;RN7SL768P;RNU6-776P;RP1-163O16.1;RP1-224A6.10;RP1-224A6.11;RP1-224A6.9;WNT4
chr1	22480000	23320000	ENSG00000216157.2;ENSG00000173372.17;ENSG00000173369.17;ENSG00000159189.12;ENSG00000070886.12;ENSG00000133216.17;ENSG00000215906.8;ENSG00000264014.1;ENSG00000266564.1;ENSG00000265422.1;ENSG00000234397.3;ENSG00000285873.1;ENSG00000279625.1;ENSG00000225952.1;ENSG00000184677.18;ENSG00000237200.1	AL611946.1;C1QA;C1QB;C1QC;EPHA8;EPHB2;LACTBL1;MIR4253;MIR4418;MIR4684;PPIAP34;RP1-163O16.1;RP11-415K20.2;RP11-69E9.1;ZBTB40;ZBTB40-IT1
chr1	23320000	23480000	ENSG00000004487.17;ENSG00000169641.13;ENSG00000263793.1;ENSG00000266802.1;ENSG00000240553.1;ENSG00000229010.1;ENSG00000227868.6	KDM1A;LUZP1;MIR3115;MIR4419A;RP1-184J9.2;RP5-979D14.1;TEX46
chr1	23480000	23640000	ENSG00000125944.21;ENSG00000179546.5;ENSG00000261326.4;ENSG00000169641.13;ENSG00000252578.1;ENSG00000206935.1;ENSG00000215381.3;ENSG00000284726.1	HNRNPR;HTR1D;LINC01355;LUZP1;RNU6-135P;RNU6-514P;RP5-1057J7.1;RP5-1057J7.8
chr1	23640000	24280000	ENSG00000088280.19;ENSG00000229106.1;ENSG00000188822.8;ENSG00000007968.7;ENSG00000011007.12;ENSG00000236810.6;ENSG00000179163.12;ENSG00000117308.15;ENSG00000230228.2;ENSG00000117305.15;ENSG00000125944.21;ENSG00000117318.9;ENSG00000011009.11;ENSG00000197880.9;ENSG00000264926.1;ENSG00000057757.10;ENSG00000264347.1;ENSG00000244609.2;ENSG00000235052.1;ENSG00000285802.1;ENSG00000229239.2;ENSG00000232557.3;ENSG00000232482.2;ENSG00000271420.1;ENSG00000203589.2;ENSG00000142676.14;ENSG00000204219.11;ENSG00000125945.15;ENSG00000249087.7	ASAP3;BTBD6P1;CNR2;E2F2;ELOA;ELOA-AS1;FUCA1;GALE;H3P1;HMGCL;HNRNPR;ID3;LYPLA2;MDS2;MIR378F;PITHD1;RN7SL24P;RN7SL532P;RP1-150O5.3;RP1-150O5.4;RP11-223J15.2;RP11-4M23.3;RP4-654C18.1;RP5-1057J7.7;RP5-886K2.1;RPL11;TCEA3;ZNF436;ZNF436-AS1
chr1	24320000	29480000	ENSG00000241547.1;ENSG00000126705.15;ENSG00000266468.1;ENSG00000266763.1;ENSG00000268552.1;ENSG00000215902.1;ENSG00000269804.1;ENSG00000265320.1;ENSG00000221032.3;ENSG00000266511.1;ENSG00000117713.20;ENSG00000130770.18;ENSG00000127423.11;ENSG00000282872.2;ENSG00000188782.9;ENSG00000174950.11;ENSG00000169442.9;ENSG00000130695.16;ENSG00000214973.3;ENSG00000226662.2;ENSG00000169504.15;ENSG00000142675.18;ENSG00000176092.17;ENSG00000117682.17;ENSG00000225891.2;ENSG00000126698.11;ENSG00000224129.1;ENSG00000159023.22;ENSG00000158008.10;ENSG00000158161.16;ENSG00000197245.6;ENSG00000009780.16;ENSG00000142748.13;ENSG00000000938.13;ENSG00000162419.13;ENSG00000198746.13;ENSG00000142751.15;ENSG00000181773.7;ENSG00000158055.16;ENSG00000232298.2;ENSG00000198830.11;ENSG00000126709.16;ENSG00000233419.3;ENSG00000185436.12;ENSG00000142677.4;ENSG00000175707.9;ENSG00000157978.12;ENSG00000131914.11;ENSG00000229388.1;ENSG00000233975.2;ENSG00000285823.1;ENSG00000230023.2;ENSG00000204178.11;ENSG00000117643.15;ENSG00000142733.17;ENSG00000130772.14;ENSG00000238705.1;ENSG00000264021.1;ENSG00000264371.1;ENSG00000117640.18;ENSG00000142661.19;ENSG00000230703.1;ENSG00000184454.7;ENSG00000264443.1;ENSG00000001461.17;ENSG00000225159.1;ENSG00000131910.5;ENSG00000090273.14;ENSG00000116329.11;ENSG00000225294.1;ENSG00000158006.14;ENSG00000182749.6;ENSG00000175087.10;ENSG00000204138.13;ENSG00000060642.11;ENSG00000117751.18;ENSG00000231468.2;ENSG00000169403.12;ENSG00000188060.8;ENSG00000117602.13;ENSG00000286061.1;ENSG00000180198.17;ENSG00000188672.19;ENSG00000187010.21;ENSG00000241188.2;ENSG00000265143.1;ENSG00000266138.1;ENSG00000240750.2;ENSG00000243905.2;ENSG00000266551.1;ENSG00000270103.3;ENSG00000207237.1;ENSG00000252515.1;ENSG00000238482.1;ENSG00000223062.1;ENSG00000253005.1;ENSG00000207095.1;ENSG00000206888.1;ENSG00000206767.1;ENSG00000221216.1;ENSG00000252429.1;ENSG00000236528.1;ENSG00000223624.1;ENSG00000231207.1;ENSG00000235912.1;ENSG00000237429.1;ENSG00000233478.1;ENSG00000226852.2;ENSG00000233427.1;ENSG00000229820.2;ENSG00000228172.5;ENSG00000255054.3;ENSG00000272478.1;ENSG00000226698.1;ENSG00000287810.1;ENSG00000270733.1;ENSG00000278572.1;ENSG00000225750.1;ENSG00000227637.1;ENSG00000225886.3;ENSG00000225315.2;ENSG00000259984.1;ENSG00000284699.1;ENSG00000224311.1;ENSG00000229985.2;ENSG00000227050.1;ENSG00000238231.2;ENSG00000229247.2;ENSG00000227312.2;ENSG00000243659.1;ENSG00000215905.4;ENSG00000225854.2;ENSG00000225643.1;ENSG00000261025.1;ENSG00000284309.1;ENSG00000231344.1;ENSG00000269971.1;ENSG00000270031.1;ENSG00000286433.1;ENSG00000287244.1;ENSG00000261349.1;ENSG00000272432.1;ENSG00000284602.1;ENSG00000284657.1;ENSG00000238084.4;ENSG00000223583.1;ENSG00000225616.2;ENSG00000279443.1;ENSG00000231953.2;ENSG00000241169.1;ENSG00000235069.2;ENSG00000233755.1;ENSG00000228943.1;ENSG00000214812.3;ENSG00000270605.1;ENSG00000271398.1;ENSG00000260063.1;ENSG00000117748.10;ENSG00000230833.1;ENSG00000172746.6;ENSG00000224064.1;ENSG00000117676.14;ENSG00000117616.18;ENSG00000020633.19;ENSG00000229162.1;ENSG00000252947.1;ENSG00000252190.1;ENSG00000252691.1;ENSG00000252777.1;ENSG00000224183.1;ENSG00000162430.18;ENSG00000130766.5;ENSG00000175793.12;ENSG00000142669.15;ENSG00000158014.15;ENSG00000090020.11;ENSG00000130768.15;ENSG00000197989.14;ENSG00000242125.3;ENSG00000200087.1;ENSG00000221539.1;ENSG00000225990.2;ENSG00000229786.1;ENSG00000228589.3;ENSG00000133226.17;ENSG00000116350.17;ENSG00000117632.23;ENSG00000001460.18;ENSG00000117758.14;ENSG00000117614.10;ENSG00000142765.18;ENSG00000120656.13;ENSG00000158246.8;ENSG00000130775.16;ENSG00000253304.2;ENSG00000186501.15;ENSG00000183726.11;ENSG00000158022.7;ENSG00000180098.9;ENSG00000253368.4;ENSG00000158062.20;ENSG00000158195.11;ENSG00000142784.16;ENSG00000158156.9;ENSG00000198492.16;ENSG00000204160.12;ENSG00000142684.9;ENSG00000236782.7;ENSG00000176083.18;ENSG00000236155.6	ACTG1P20;AHDC1;AL031284.1;AL033528.1;AL109927.1;AL353354.1;AL353354.2;AL391650.1;AL590683.1;AL590683.2;ARID1A;ATP5IF1;AUNIP;C1orf232;CATSPER4;CD164L2;CD52;CEP85;CHCHD3P3;CHMP1AP1;CLIC4;CNKSR1;CRYBG2;DHDDS;DHDDS-AS1;DNAJC8;DPPA2P2;EPB41;EXTL1;EYA3;FAM110D;FAM76A;FCN3;FGR;GMEB1;GPATCH3;GPN2;GPR3;GRHL3;GRHL3-AS1;HMGN2;IFI6;IFITM3P7;IFNLR1;IL22RA1;KDF1;LDLRAP1;LIN28A;LINC01715;LINC02574;LINC02793;LINC02800;MACO1;MAN1C1;MAP3K6;MED18;MIR1976;MIR3917;MIR4425;MTFR1L;MYOM3;MYOM3-AS1;NCMAP;NCMAP-DT;NIPAL3;NPM1P39;NR0B2;NUDC;OPRD1;OSTCP2;PAFAH2;PAQR7;PDIK1L;PHACTR4;PIGV;PPP1R8;PRDX3P2;PTAFR;RAB42;RCAN3;RCAN3AS;RCC1;RHCE;RHD;RN7SL165P;RN7SL490P;RN7SL501P;RN7SL559P;RN7SL679P;RN7SL857P;RNU11;RNU6-110P;RNU6-1171P;RNU6-1208P;RNU6-1245P;RNU6-176P;RNU6-424P;RNU6-48P;RNU6-949P;RNU6ATAC27P;RNU7-29P;RP1-125I3.2;RP1-125I3.4;RP1-144C9.2;RP1-159A19.3;RP1-159A19.4;RP1-187B23.1;RP1-212P9.2;RP1-212P9.3;RP1-308E4.1;RP1-317E23.3;RP1-317E23.6;RP1-317E23.7;RP1-50O24.6;RP1-50O24.8;RP11-231P20.5;RP11-231P20.6;RP11-242O24.3;RP11-242O24.5;RP11-288L9.4;RP11-293P20.2;RP11-335G20.7;RP11-373M8.2;RP11-40H20.4;RP11-40H20.5;RP11-460I13.2;RP11-460I13.6;RP11-492M19.3;RP11-496D1.2;RP11-4K3__A.3;RP11-4M23.7;RP11-569G9.7;RP11-70P17.1;RP11-84D1.2;RP11-96L14.9;RP3-426I6.2;RP3-426I6.5;RP3-426I6.6;RP3-426I6.7;RP3-426I6.8;RP3-465N24.5;RP3-465N24.6;RP3-465N24.7;RP3-465N24.8;RP3-469D22.1;RP3-476K8.4;RP4-604A21.1;RP4-669K10.8;RP4-706G24.1;RP4-752I6.1;RP4-785J1.1;RP4-799D16.1;RP5-1053E7.2;RP5-1053E7.3;RP5-1092A3.4;RP5-1092A3.5;RP5-968P14.2;RPA2;RPEP3;RPL12P13;RPL32P6;RPS6KA1;RSRP1;RUNX3;RUNX3-AS1;SCARNA1;SCARNA17;SCARNA18;SCARNA24;SDHDP6;SELENON;SESN2;SFN;SH3BGRL3;SLC30A2;SLC9A1;SMPDL3B;SNHG12;SNHG3;SNORA73B;SNORD99;SNRPEP7;SNRPFP2;SPCS2P4;SRRM1;SRSF4;STMN1;STPG1;STX12;SYF2;SYTL1;TAF12;TENT5B;THEMIS2;TMEM200B;TMEM222;TMEM50A;TRIM63;TRNAU1AP;TRNP1;UBXN11;WASF2;WDTC1;XKR8;YTHDF2;ZDHHC18;ZNF593;ZNF593OS;ZNF683;ZPLD2P
chr1	29480000	29600000	ENSG00000221550.1;ENSG00000116353.16;ENSG00000060656.20;ENSG00000237934.1;ENSG00000116350.17	AL645859.1;MECR;PTPRU;RP11-467D18.2;SRSF4
chr1	29600000	29760000	ENSG00000266678.1;ENSG00000230523.1;ENSG00000060656.20	AL139151.1;LINC01756;PTPRU
chr1	29760000	29920000	ENSG00000225011.4	RP11-810H18.1
chr1	30000000	30840000	ENSG00000221126.1;ENSG00000222787.1;ENSG00000233399.2;ENSG00000270927.1;ENSG00000284676.1;ENSG00000231251.1;ENSG00000228176.1;ENSG00000233372.1	AC092265.1;AL645944.1;LINC01648;RP11-179G8.1;RP11-179G8.2;RP3-357I16.1;RP4-656G21.1;RP5-893G23.1
chr1	30840000	30960000	ENSG00000236335.1;ENSG00000231949.1	RP4-591L5.1;RP4-591L5.2
chr1	30960000	31080000	NA	NA
chr1	31080000	31160000	NA	NA
chr1	31160000	33840000	ENSG00000184389.9;ENSG00000268950.1;ENSG00000121753.13;ENSG00000004455.17;ENSG00000221423.1;ENSG00000212673.1;ENSG00000256142.1;ENSG00000142920.17;ENSG00000160058.19;ENSG00000160050.16;ENSG00000084636.18;ENSG00000222046.3;ENSG00000084623.12;ENSG00000121769.8;ENSG00000183615.6;ENSG00000225828.1;ENSG00000267885.1;ENSG00000160097.20;ENSG00000224333.1;ENSG00000121764.11;ENSG00000116478.12;ENSG00000121905.10;ENSG00000160051.12;ENSG00000121774.18;ENSG00000162522.11;ENSG00000025800.14;ENSG00000162511.8;ENSG00000182866.17;ENSG00000284543.1;ENSG00000223382.5;ENSG00000229259.1;ENSG00000175130.7;ENSG00000162510.6;ENSG00000186056.10;ENSG00000266239.1;ENSG00000266580.1;ENSG00000264773.1;ENSG00000266203.1;ENSG00000220785.7;ENSG00000084628.10;ENSG00000162517.13;ENSG00000235790.7;ENSG00000134686.19;ENSG00000233246.1;ENSG00000184007.22;ENSG00000134644.16;ENSG00000162521.19;ENSG00000222112.1;ENSG00000222784.1;ENSG00000263529.1;ENSG00000116514.17;ENSG00000206981.1;ENSG00000236065.2;ENSG00000254553.1;ENSG00000235143.1;ENSG00000224409.1;ENSG00000278997.1;ENSG00000279179.1;ENSG00000284721.1;ENSG00000237329.2;ENSG00000232768.1;ENSG00000229044.1;ENSG00000203325.3;ENSG00000270850.1;ENSG00000225313.5;ENSG00000270115.1;ENSG00000215899.3;ENSG00000228682.2;ENSG00000225142.2;ENSG00000229447.2;ENSG00000229167.2;ENSG00000264078.1;ENSG00000203620.2;ENSG00000254545.1;ENSG00000269967.1;ENSG00000228634.1;ENSG00000284702.1;ENSG00000288678.1;ENSG00000250135.1;ENSG00000224066.1;ENSG00000217644.5;ENSG00000239670.1;ENSG00000233775.1;ENSG00000229607.1;ENSG00000287510.1;ENSG00000278966.2;ENSG00000287691.1;ENSG00000116497.18;ENSG00000162512.16;ENSG00000215900.4;ENSG00000168528.12;ENSG00000200154.1;ENSG00000202107.1;ENSG00000200181.1;ENSG00000060688.13;ENSG00000134668.12;ENSG00000162520.15;ENSG00000142910.16;ENSG00000160055.20;ENSG00000121775.18;ENSG00000121900.19;ENSG00000116525.14;ENSG00000162526.7;ENSG00000084652.16;ENSG00000134684.12;ENSG00000160062.15;ENSG00000273274.2;ENSG00000176261.16;ENSG00000121766.16;ENSG00000160094.15	A3GALT2;AC114494.1;ADGRB2;AK2;AL031602.1;AL136115.1;AL513327.1;AZIN2;BSDC1;CCDC28B;COL16A1;DCDC2B;EIF3I;FABP3;FAM167B;FAM229A;FKSG48;FNDC5;GAPDHP20;HCRTR1;HDAC1;HPCA;IQCC;KHDRBS1;KIAA1522;KPNA6;LAPTM5;LCK;LINC01226;LINC01778;LRRC37A12P;MARCKSL1;MATN1;MATN1-AS1;MIR3605;MIR4254;MIR4420;MIR5585;MTMR9LP;NKAIN1;PEF1;PEF1-AS1;PHC2;PHC2-AS1;PTP4A2;PUM1;RBBP4;RN7SKP16;RN7SKP91;RN7SL122P;RNF19B;RNU6-40P;RP1-117O3.2;RP1-27O5.3;RP1-65J11.5;RP11-114B7.6;RP11-131M11.2;RP11-131M11.3;RP11-131M11.4;RP11-201O14.1;RP11-201O14.2;RP11-266K22.2;RP11-277A4.4;RP11-395N6.4;RP11-415J8.3;RP11-415J8.7;RP11-439L8.2;RP11-439L8.3;RP11-490K7.1;RP11-490K7.4;RP11-73M7.1;RP11-73M7.9;RP11-84A19.2;RP11-84A19.3;RP11-84A19.4;RP4-534N18.2;RP4-534N18.4;RP4-534N18.5;RP4-622L5.2;RP4-622L5.7;RP4-803A2.1;RP4-803A2.2;RP4-811H24.9;RP5-1125N11.1;RP5-1166H10.4;RP5-1174N9.2;RP5-1174N9.3;S100PBP;SDC3;SELENOWP1;SERINC2;SNORD103A;SNORD103B;SNORD85;SNRNP40;SPOCD1;SYNC;TINAGL1;TMEM234;TMEM39B;TMEM54;TRIM62;TSSK3;TXLNA;YARS1;ZBTB8A;ZBTB8B;ZBTB8OS;ZCCHC17;ZNF362
chr1	33840000	34040000	ENSG00000221225.1;ENSG00000121904.18;ENSG00000134686.19;ENSG00000235907.2;ENSG00000234512.1;ENSG00000121903.15	AL138837.1;CSMD2;PHC2;RP4-580O19.2;TLR12P;ZSCAN20
chr1	34040000	34600000	ENSG00000121904.18;ENSG00000231163.6;ENSG00000176256.11;ENSG00000227000.2;ENSG00000201148.1	CSMD2;CSMD2-AS1;HMGB4;HSPD1P14;RNA5SP42
chr1	34600000	34760000	ENSG00000221053.1;ENSG00000142698.15;ENSG00000121904.18;ENSG00000270241.1	AC115286.1;C1orf94;CSMD2;RP4-657M3.2
chr1	34760000	34880000	NA	NA
chr1	34880000	35120000	ENSG00000287703.1	RP4-651I17.1
chr1	35120000	35280000	ENSG00000216162.1;ENSG00000187513.9;ENSG00000188910.8;ENSG00000189433.7;ENSG00000189280.3;ENSG00000207941.1;ENSG00000255811.1;ENSG00000287703.1;ENSG00000163866.9	AL121988.1;GJA4;GJB3;GJB4;GJB5;MIR552;RP1-34M23.5;RP4-651I17.1;SMIM12
chr1	35280000	36960000	ENSG00000116863.11;ENSG00000092847.13;ENSG00000126070.20;ENSG00000134698.11;ENSG00000142686.8;ENSG00000271164.1;ENSG00000092853.14;ENSG00000171812.13;ENSG00000119535.18;ENSG00000116544.12;ENSG00000228348.1;ENSG00000142694.7;ENSG00000241014.2;ENSG00000142687.18;ENSG00000181817.6;ENSG00000116871.16;ENSG00000116898.12;ENSG00000020129.16;ENSG00000116885.18;ENSG00000126067.12;ENSG00000264592.1;ENSG00000263591.1;ENSG00000239859.2;ENSG00000240374.2;ENSG00000222821.1;ENSG00000202129.1;ENSG00000284640.1;ENSG00000271741.1;ENSG00000284773.1;ENSG00000286379.1;ENSG00000232335.1;ENSG00000232862.5;ENSG00000271554.1;ENSG00000236274.1;ENSG00000271914.1;ENSG00000286899.1;ENSG00000230163.1;ENSG00000233940.1;ENSG00000229994.1;ENSG00000116560.11;ENSG00000214193.11;ENSG00000163866.9;ENSG00000201542.1;ENSG00000196182.11;ENSG00000092850.12;ENSG00000116819.9;ENSG00000239636.1;ENSG00000054118.15;ENSG00000243749.1;ENSG00000054116.12;ENSG00000231849.1;ENSG00000197056.11;ENSG00000146463.12;ENSG00000227409.1;ENSG00000163867.17	ADPRS;AGO1;AGO3;AGO4;C1orf216;CFAP97P1;CLSPN;COL8A2;CSF3R;DLGAP3;EFCAB14P1;EVA1B;GPR199P;KIAA0319L;LSM10;MAP7D1;MRPS15;NCDN;OSCP1;PSMB2;RN7SL131P;RN7SL136P;RN7SL281P;RN7SL503P;RNU4-27P;RNY5P1;RP11-181E22.4;RP11-244H3.4;RP11-244H3.5;RP11-268J15.6;RP11-435D7.3;RP4-665N4.4;RP4-665N4.8;RP4-728D4.3;RP4-789D17.5;RP4-789D17.6;RP5-997D16.2;RPL12P45;RPL5P4;SFPQ;SH3D21;SMIM12;SNORA62;STK40;TEKT2;TFAP2E;TFAP2E-AS1;THRAP3;TMEM35B;TRAPPC3;UBE2V2P4;ZMYM1;ZMYM4;ZMYM4-AS1;ZMYM6
chr1	36960000	37080000	NA	NA
chr1	37080000	37840000	ENSG00000230214.1;ENSG00000163873.10;ENSG00000233621.2;ENSG00000264698.1;ENSG00000252368.1;ENSG00000207328.1;ENSG00000284705.1;ENSG00000284650.1;ENSG00000234481.2;ENSG00000284720.1;ENSG00000223944.2;ENSG00000230451.2	FTLP18;GRIK3;LINC01137;MIR4255;RNA5SP43;RNU6-636P;RP11-251B9.1;RP3-406M12.1;RP4-614N24.1;RP4-614N24.3;RP5-1180C18.1;RPS29P6
chr1	37840000	37960000	ENSG00000233621.2;ENSG00000163875.16;ENSG00000163874.11	LINC01137;MEAF6;ZC3H12A
chr1	37960000	39360000	ENSG00000214141.4;ENSG00000230610.1;ENSG00000116922.15;ENSG00000197982.14;ENSG00000134690.11;ENSG00000163879.11;ENSG00000183317.17;ENSG00000183386.10;ENSG00000232273.1;ENSG00000131233.10;ENSG00000134697.13;ENSG00000215895.4;ENSG00000204084.13;ENSG00000237290.2;ENSG00000238063.3;ENSG00000284623.1;ENSG00000185090.15;ENSG00000163875.16;ENSG00000265596.1;ENSG00000224592.5;ENSG00000263675.1;ENSG00000188786.10;ENSG00000214114.9;ENSG00000185668.8;ENSG00000158315.11;ENSG00000212541.1;ENSG00000222282.1;ENSG00000200796.1;ENSG00000230955.1;ENSG00000227416.2;ENSG00000235673.1;ENSG00000233728.1;ENSG00000287987.1;ENSG00000286552.1;ENSG00000275350.1;ENSG00000284632.1;ENSG00000284748.1;ENSG00000237749.4;ENSG00000228436.3;ENSG00000274944.4;ENSG00000273637.1;ENSG00000223589.2;ENSG00000116954.8;ENSG00000169218.14;ENSG00000183431.12;ENSG00000163877.11;ENSG00000183520.12;ENSG00000196449.4	ACTN4P2;AL929472.1;C1orf109;C1orf122;CDCA8;DNALI1;EPHA10;FHL3;FTH1P1;GJA9;GNL2;HSPA5P1;INPP5B;LINC01343;LINC01685;LINC02786;MANEAL;MEAF6;MIR3659;MIR3659HG;MIR5581;MTF1;MYCBP;POU3F1;RHBDL2;RNU6-510P;RNU6-584P;RNU6-753P;RP11-109P14.10;RP11-109P14.2;RP11-109P14.8;RP11-109P14.9;RP11-214L19.2;RP11-214L19.3;RP11-329N22.2;RP11-334L9.2;RP11-566C13.2;RP3-423B22.5;RP5-864K19.4;RP5-864K19.6;RP5-864K19.7;RP5-884C9.3;RRAGC;RSPO1;SF3A3;SNIP1;UTP11;YRDC
chr1	39360000	39480000	ENSG00000174574.16;ENSG00000235549.1;ENSG00000158315.11;ENSG00000199963.1;ENSG00000228436.3	AKIRIN1;EIF1P2;RHBDL2;RNU6-605P;RP5-864K19.4
chr1	39480000	41440000	ENSG00000183682.8;ENSG00000116985.12;ENSG00000285905.1;ENSG00000131236.18;ENSG00000179862.7;ENSG00000049089.15;ENSG00000164002.12;ENSG00000233910.1;ENSG00000163909.8;ENSG00000116983.13;ENSG00000217897.2;ENSG00000117013.17;ENSG00000284678.1;ENSG00000127603.31;ENSG00000168389.18;ENSG00000207962.1;ENSG00000198974.1;ENSG00000116990.11;ENSG00000236546.1;ENSG00000168653.11;ENSG00000066136.20;ENSG00000272145.1;ENSG00000116981.4;ENSG00000226745.2;ENSG00000198754.5;ENSG00000237624.1;ENSG00000090621.15;ENSG00000228060.3;ENSG00000084072.17;ENSG00000243970.3;ENSG00000131238.18;ENSG00000117016.10;ENSG00000117000.9;ENSG00000264582.1;ENSG00000222378.1;ENSG00000207508.1;ENSG00000206654.1;ENSG00000252413.1;ENSG00000229213.1;ENSG00000261798.1;ENSG00000284719.1;ENSG00000225903.1;ENSG00000225333.6;ENSG00000227311.3;ENSG00000213172.3;ENSG00000260920.2;ENSG00000284677.1;ENSG00000231296.1;ENSG00000259943.1;ENSG00000236505.1;ENSG00000286838.1;ENSG00000228940.1;ENSG00000286668.1;ENSG00000287422.1;ENSG00000226438.1;ENSG00000238287.1;ENSG00000227278.1;ENSG00000238186.1;ENSG00000279667.1;ENSG00000228477.1;ENSG00000237899.1;ENSG00000287743.1;ENSG00000229528.1;ENSG00000084070.12;ENSG00000201457.1;ENSG00000188800.6;ENSG00000043514.17;ENSG00000233118.2;ENSG00000187815.10;ENSG00000187801.15;ENSG00000084073.10;ENSG00000117010.17	BMP8A;BMP8B;BMP8B-AS1;CAP1;CITED4;COL9A2;EXO5;GTF2F2P2;HEYL;HPCAL4;HSPE1P8;KCNQ4;LINC02811;MACF1;MFSD2A;MIR30C1;MIR30E;MYCL;MYCL-AS1;NDUFS5;NFYC;NFYC-AS1;NT5C1A;OAZ1P1;OXCT2;OXCT2P1;PABPC4;PABPC4-AS1;PPIE;PPIEL;PPT1;RIMS3;RLF;RN7SL326P;RNA5SP44;RNU6-1237P;RNU6-608P;RNU7-121P;RP1-118J21.24;RP1-118J21.25;RP1-118J21.27;RP1-144F13.3;RP1-144F13.4;RP1-228H13.1;RP1-228H13.2;RP1-228H13.5;RP1-228H13.6;RP1-39G22.4;RP1-39G22.7;RP1-63P18.2;RP1-63P18.3;RP11-348A7.1;RP11-348A7.7;RP11-416A14.2;RP11-420K8.1;RP11-656D10.3;RP11-656D10.5;RP11-656D10.6;RP11-656D10.7;RP3-342P20.2;RP4-739H11.3;RP4-739H11.5;RP5-1066H13.4;SMAP2;SNORA55;TMCO2;TRIT1;UBE2V1P8;ZFP69;ZFP69B;ZMPSTE24;ZNF684
chr1	41440000	41600000	ENSG00000171793.16;ENSG00000215893.3;ENSG00000010803.16;ENSG00000171790.15;ENSG00000281207.1	CTPS1;RPL23AP17;SCMH1;SLFNL1;SLFNL1-AS1
chr1	41600000	42000000	ENSG00000127129.10;ENSG00000204060.7;ENSG00000229901.1;ENSG00000127124.16;ENSG00000252563.1;ENSG00000235358.2;ENSG00000213987.4;ENSG00000286640.1;ENSG00000287400.1;ENSG00000010803.16	EDN2;FOXO6;FOXO6-AS1;HIVEP3;RNA5SP45;RP11-399E6.1;RP11-399E6.2;RP11-399E6.5;RP11-399E6.6;SCMH1
chr1	42000000	42520000	ENSG00000264896.1;ENSG00000127124.16;ENSG00000227538.1;ENSG00000287587.1;ENSG00000230881.1;ENSG00000230638.4;ENSG00000284895.1	AL451006.1;HIVEP3;HNRNPFP1;RP1-21K4.2;RP11-486B10.3;RP11-486B10.4;RP11-486B10.5
chr1	42520000	42680000	ENSG00000198815.9;ENSG00000197273.4;ENSG00000044012.4;ENSG00000228776.2	FOXJ3;GUCA2A;GUCA2B;RP11-319C21.1
chr1	42680000	42800000	ENSG00000198815.9	FOXJ3
