chr	start	end	gene_ids	gene_symbols
chr1	39014328	40974328	ENSG00000183682;ENSG00000116985;ENSG00000285905;ENSG00000131236;ENSG00000179862;ENSG00000049089;ENSG00000164002;ENSG00000238287;ENSG00000233910;ENSG00000163909;ENSG00000116983;ENSG00000217897;ENSG00000117013;ENSG00000284678;ENSG00000127603;ENSG00000168389;ENSG00000207962;ENSG00000198974;ENSG00000116990;ENSG00000236546;ENSG00000168653;ENSG00000066136;ENSG00000272145;ENSG00000116981;ENSG00000226745;ENSG00000198754;ENSG00000237624;ENSG00000090621;ENSG00000228060;ENSG00000084072;ENSG00000243970;ENSG00000131238;ENSG00000117016;ENSG00000117000;ENSG00000264582;ENSG00000222378;ENSG00000207508;ENSG00000206654;ENSG00000252413;ENSG00000227311;ENSG00000084070;ENSG00000201457;ENSG00000188800;ENSG00000043514;ENSG00000233118;ENSG00000187815;ENSG00000187801;ENSG00000084073;ENSG00000259943;ENSG00000117010	BMP8A;BMP8B;BMP8B-AS1;CAP1;CITED4;COL9A2;EXO5;EXO5-DT;GTF2F2P2;HEYL;HPCAL4;HSPE1P8;KCNQ4;LINC02811;MACF1;MFSD2A;MIR30C1;MIR30E;MYCL;MYCL-AS1;NDUFS5;NFYC;NFYC-AS1;NT5C1A;OAZ1P1;OXCT2;OXCT2P1;PABPC4;PABPC4-AS1;PPIE;PPIEL;PPT1;RIMS3;RLF;RN7SL326P;RNA5SP44;RNU6-1237P;RNU6-608P;RNU7-121P;RPL21P20;SMAP2;SNORA55;TMCO2;TRIT1;UBE2V1P8;ZFP69;ZFP69B;ZMPSTE24;ZMPSTE24-DT;ZNF684
chr1	40974328	41134328	ENSG00000171793;ENSG00000215893;ENSG00000010803;ENSG00000171790	CTPS1;RPL23AP17;SCMH1;SLFNL1
chr1	41134328	41534329	ENSG00000127129;ENSG00000204060;ENSG00000229901;ENSG00000127124;ENSG00000252563;ENSG00000213987;ENSG00000010803;ENSG00000235358	EDN2;FOXO6;FOXO6-AS1;HIVEP3;RNA5SP45;RPL36AP9;SCMH1;SCMH1-DT
chr1	41534329	42054329	ENSG00000127124;ENSG00000227538	HIVEP3;HNRNPFP1
chr1	42054329	42214329	ENSG00000198815;ENSG00000197273;ENSG00000044012	FOXJ3;GUCA2A;GUCA2B
chr1	42214329	42334329	ENSG00000198815	FOXJ3
chr1	42334329	43174329	ENSG00000284138;ENSG00000225099;ENSG00000164008;ENSG00000228452;ENSG00000186409;ENSG00000243710;ENSG00000164007;ENSG00000117395;ENSG00000164010;ENSG00000186973;ENSG00000198815;ENSG00000237090;ENSG00000117385;ENSG00000127125;ENSG00000171960;ENSG00000177181;ENSG00000200254;ENSG00000207256;ENSG00000230116;ENSG00000117394;ENSG00000227533;ENSG00000177868;ENSG00000274386;ENSG00000236876;ENSG00000065978;ENSG00000066185;ENSG00000164011;ENSG00000228192	ATP6V0CP4;ATP6V1E1P1;C1orf50;C1orf50-AS1;CCDC30;CFAP57;CLDN19;EBNA1BP2;ERMAP;FAM183A;FOXJ3;MKRN8P;P3H1;PPCS;PPIH;RIMKLA;RNU6-536P;RNU6-880P;RPS3AP11;SLC2A1;SLC2A1-DT;SVBP;TMEM269;TMSB4XP1;YBX1;ZMYND12;ZNF691;ZNF691-DT
chr1	43174329	44214328	ENSG00000117407;ENSG00000117410;ENSG00000117411;ENSG00000253313;ENSG00000159214;ENSG00000117399;ENSG00000234694;ENSG00000243710;ENSG00000178028;ENSG00000132768;ENSG00000117395;ENSG00000066322;ENSG00000178922;ENSG00000229348;ENSG00000117408;ENSG00000066135;ENSG00000236200;ENSG00000171872;ENSG00000283039;ENSG00000271647;ENSG00000237950;ENSG00000159479;ENSG00000229431;ENSG00000117400;ENSG00000238037;ENSG00000142949;ENSG00000239560;ENSG00000199240;ENSG00000224751;ENSG00000196517;ENSG00000126091;ENSG00000229444;ENSG00000198198;ENSG00000229372;ENSG00000066056;ENSG00000179178	ARTN;ATP6V0B;B4GALT2;C1orf210;CCDC24;CDC20;CDC20-DT;CFAP57;DMAP1;DPH2;EBNA1BP2;ELOVL1;HYI;HYI-AS1;IPO13;KDM4A;KDM4A-AS1;KLF17;KLF18;KRT8P47;LINC02918;MED8;MED8-AS1;MPL;OOSP1P1;PTPRF;RN7SL479P;RNA5SP46;SHMT1P1;SLC6A9;ST3GAL3;ST3GAL3-AS1;SZT2;SZT2-AS1;TIE1;TMEM125
chr1	44214328	44614328	ENSG00000178028;ENSG00000117419;ENSG00000233602;ENSG00000263381;ENSG00000187147;ENSG00000199385	DMAP1;ERI3;ERI3-IT1;MIR5584;RNF220;RNU6-369P
chr1	44614328	44734328	ENSG00000198520;ENSG00000187147;ENSG00000200169;ENSG00000199377;ENSG00000126106	ARMH1;RNF220;RNU5D-1;RNU5F-1;TMEM53
chr1	44734328	46214328	ENSG00000117448;ENSG00000142959;ENSG00000222009;ENSG00000280670;ENSG00000159588;ENSG00000229815;ENSG00000233114;ENSG00000188396;ENSG00000070785;ENSG00000159592;ENSG00000126107;ENSG00000234379;ENSG00000186603;ENSG00000197429;ENSG00000142945;ENSG00000281912;ENSG00000171357;ENSG00000086015;ENSG00000132763;ENSG00000268949;ENSG00000132781;ENSG00000132780;ENSG00000234315;ENSG00000250719;ENSG00000278139;ENSG00000117461;ENSG00000173846;ENSG00000085998;ENSG00000232369;ENSG00000236872;ENSG00000117450;ENSG00000117425;ENSG00000253039;ENSG00000202444;ENSG00000236111;ENSG00000234329;ENSG00000225447;ENSG00000234093;ENSG00000142937;ENSG00000202031;ENSG00000207421;ENSG00000200913;ENSG00000264294;ENSG00000070759;ENSG00000232467;ENSG00000159596;ENSG00000132773;ENSG00000117472;ENSG00000126088;ENSG00000162415	AKR1A1;BEST4;BTBD19;CCDC163;CCDC17;CCNB1IP1P1;COX7BP4;DYNLT4;EIF2B3;GPBP1L1;HECTD3;HMGB1P48;HPDL;IPP;KIF2C;LINC01144;LURAP1;MAST2;MMACHC;MRPS17P1;MUTYH;NASP;OSTCP5;P3R3URF;P3R3URF-PIK3R3;PIK3R3;PLK3;POMGNT1;PPIAP35;PPIAP36;PRDX1;PTCH2;RNA5SP47;RNU5E-6P;RPL6P1;RPL7AP16;RPS15AP10;RPS15AP11;RPS8;SNORD38A;SNORD38B;SNORD46;SNORD55;TESK2;TMA16P2;TMEM69;TOE1;TSPAN1;UROD;ZSWIM5
chr1	46214328	46334328	ENSG00000132128;ENSG00000171357;ENSG00000085998;ENSG00000085999;ENSG00000173660	LRRC41;LURAP1;POMGNT1;RAD54L;UQCRH
chr1	46334328	46454328	ENSG00000117480;ENSG00000232022;ENSG00000224863;ENSG00000117481	FAAH;FAAHP1;LINC01398;NSUN4
chr1	46454328	46694328	ENSG00000123472;ENSG00000197587;ENSG00000159658;ENSG00000228237;ENSG00000232022;ENSG00000162456;ENSG00000079277;ENSG00000142961;ENSG00000233647;ENSG00000186118;ENSG00000282881	ATPAF1;DMBX1;EFCAB14;EFCAB14-AS1;FAAHP1;KNCN;MKNK1;MOB3C;NENFP1;TEX38;TMEM275
chr1	46694328	46854328	ENSG00000142973;ENSG00000154198;ENSG00000159658	CYP4B1;CYP4Z2P;EFCAB14
chr1	46854328	47094328	ENSG00000187048;ENSG00000259832;ENSG00000261593;ENSG00000261196;ENSG00000261290;ENSG00000186377;ENSG00000186160;ENSG00000154198;ENSG00000238145;ENSG00000225154	CYP4A11;CYP4A26P;CYP4A27P;CYP4A43P;CYP4A44P;CYP4X1;CYP4Z1;CYP4Z2P;TUBAP8;TUBAP9
chr1	47094328	47254328	ENSG00000162365;ENSG00000225506;ENSG00000186160;ENSG00000224805;ENSG00000225514;ENSG00000162366;ENSG00000123473;ENSG00000162367	CYP4A22;CYP4A22-AS1;CYP4Z1;LINC00853;MTND1P34;PDZK1IP1;STIL;TAL1
chr1	47254328	47414328	ENSG00000162368;ENSG00000225762;ENSG00000123473	CMPK1;LINC01389;STIL
chr1	47414328	47734328	ENSG00000227883;ENSG00000186564;ENSG00000237424;ENSG00000186790;ENSG00000227947;ENSG00000229554	ATP6V0E1P4;FOXD2;FOXD2-AS1;FOXE3;LINC01738;RPL21P24
chr1	47734328	47814328	ENSG00000269113	TRABD2B
chr1	47814328	47974328	ENSG00000269113	TRABD2B
chr1	47974328	48294328	ENSG00000237180;ENSG00000226133;ENSG00000242267;ENSG00000117834;ENSG00000269113	CYP46A4P;LINC02794;SKINT1L;SLC5A9;TRABD2B
chr1	48294328	48414328	ENSG00000224986;ENSG00000206700;ENSG00000132122	PPP1R8P1;RNU6-723P;SPATA6
chr1	48414328	48494328	ENSG00000223175;ENSG00000132122	RNU4-61P;SPATA6
chr1	48494328	48894328	ENSG00000186094;ENSG00000162373;ENSG00000232514	AGBL4;BEND5;RPL21P25
chr1	48894328	49014328	ENSG00000186094	AGBL4
chr1	49014328	49254328	ENSG00000186094	AGBL4
chr1	49254328	49414328	ENSG00000186094;ENSG00000230114;ENSG00000225623	AGBL4;AGBL4-AS1;AGBL4-IT1
chr1	49414328	49494328	ENSG00000186094;ENSG00000225623	AGBL4;AGBL4-IT1
chr1	49494328	49854328	ENSG00000186094;ENSG00000215887	AGBL4;ZNF859P
chr1	49854328	49974328	ENSG00000186094	AGBL4
chr1	49974328	50254328	ENSG00000186094;ENSG00000162374;ENSG00000237337;ENSG00000284696;ENSG00000233595	AGBL4;ELAVL4;ELAVL4-AS1;LINC02808;MTND2P29
chr1	50254328	50414328	ENSG00000225671;ENSG00000229316;ENSG00000284696	FCF1P6;HMGB1P45;LINC02808
chr1	50414328	50654328	ENSG00000142700;ENSG00000185104;ENSG00000225767;ENSG00000207194	DMRTA2;FAF1;FAF1-AS1;RNU6-1026P
chr1	50654328	51254328	ENSG00000204006;ENSG00000123080;ENSG00000213478;ENSG00000185104;ENSG00000203356;ENSG00000237130;ENSG00000230585;ENSG00000123091	C1orf185;CDKN2C;CFL1P2;FAF1;LINC01562;MRPS6P2;PHB1P12;RNF11
chr1	51254328	51374328	ENSG00000085832;ENSG00000123091;ENSG00000085831;ENSG00000261664	EPS15;RNF11;TTC39A;TTC39A-AS1
chr1	51374328	51854328	ENSG00000227742;ENSG00000085832;ENSG00000227070;ENSG00000236973;ENSG00000283899;ENSG00000078618;ENSG00000117859;ENSG00000252032;ENSG00000206595;ENSG00000232846	CALR4P;EPS15;EPS15-AS1;GAPDHP51;MIR761;NRDC;OSBPL9;RNU6-1281P;RNU6-877P;SLC25A6P3
chr1	51854328	52014328	ENSG00000078618;ENSG00000169213;ENSG00000264613;ENSG00000200839;ENSG00000230604	NRDC;RAB3B;RN7SL290P;RNA5SP48;TSEN15P2
chr1	52014328	52734328	ENSG00000213735;ENSG00000134717;ENSG00000154222;ENSG00000162377;ENSG00000237663;ENSG00000236290;ENSG00000116157;ENSG00000198841;ENSG00000233664;ENSG00000085840;ENSG00000224255;ENSG00000224680;ENSG00000134748;ENSG00000239640;ENSG00000241745;ENSG00000182183;ENSG00000134744;ENSG00000117862;ENSG00000228369;ENSG00000157077;ENSG00000162378	ANAPC10P1;BTF3L4;CC2D1B;COA7;DNAJC19P7;EEF1GP7;GPX7;KTI12;NDUFS5P3;ORC1;PDCL3P6;PLA2G12AP1;PRPF38A;RN7SL62P;RN7SL788P;SHISAL2A;TUT4;TXNDC12;TXNDC12-AS1;ZFYVE9;ZYG11B
chr1	52734328	52854328	ENSG00000252018;ENSG00000206627;ENSG00000228929;ENSG00000203995;ENSG00000162378	RNU2-30P;RNU6-969P;RPS13P2;ZYG11A;ZYG11B
chr1	52854328	53254328	ENSG00000157184;ENSG00000162384;ENSG00000259818;ENSG00000121310;ENSG00000237279;ENSG00000227644;ENSG00000157193;ENSG00000162385;ENSG00000226754;ENSG00000174348;ENSG00000236360;ENSG00000116171;ENSG00000162383;ENSG00000226147;ENSG00000203995	CPT2;CZIB;CZIB-DT;ECHDC2;H3P2;HIGD1AP11;LRP8;MAGOH;MAGOH-DT;PODN;RRAS2P1;SCP2;SLC1A7;TUBBP10;ZYG11A
chr1	53254328	53374328	ENSG00000230138;ENSG00000157193;ENSG00000225675	LINC02812;LRP8;LRP8-DT
chr1	53374328	53814327	ENSG00000143006;ENSG00000174332;ENSG00000058804;ENSG00000239007;ENSG00000236253	DMRTB1;GLIS1;NDC1;RNU7-95P;SLC25A3P1
chr1	53814327	54614327	ENSG00000162390;ENSG00000157211;ENSG00000225183;ENSG00000215883;ENSG00000211452;ENSG00000162391;ENSG00000227453;ENSG00000219102;ENSG00000081870;ENSG00000203985;ENSG00000235741;ENSG00000116212;ENSG00000116221;ENSG00000058804;ENSG00000157216;ENSG00000198711;ENSG00000116205;ENSG00000116209;ENSG00000058799	ACOT11;CDCP2;COX7BP3;CYB5RL;DIO1;FAM151A;HNRNPA1P63;HNRNPA3P12;HSPB11;LDLRAD1;LINC02784;LRRC42;MRPL37;NDC1;SSBP3;SSBP3-AS1;TCEANC2;TMEM59;YIPF1
chr1	54614327	54814327	ENSG00000162390;ENSG00000162391;ENSG00000162398;ENSG00000184313;ENSG00000271723;ENSG00000162396;ENSG00000006555;ENSG00000243725	ACOT11;FAM151A;LEXM;MROH7;MROH7-TTC4;PARS2;TTC22;TTC4
chr1	54814327	54894327	ENSG00000116133;ENSG00000233203;ENSG00000162398	DHCR24;DHCR24-DT;LEXM
chr1	54894327	55014327	ENSG00000162399;ENSG00000143001	BSND;TMEM61
chr1	55014327	55374327	ENSG00000162399;ENSG00000231900;ENSG00000231095;ENSG00000231090;ENSG00000232198;ENSG00000169174;ENSG00000162402	BSND;GOT2P1;GYG1P3;MIR4422HG;MTCO2P34;PCSK9;USP24
chr1	55374327	55974327	ENSG00000230250;ENSG00000233079;ENSG00000227104;ENSG00000199831;ENSG00000252162	LINC01753;LINC01755;PIGQP1;RN7SKP291;RNU6-830P
chr1	55974327	56254328	ENSG00000229871	RPSAP20
chr1	56254328	56654327	ENSG00000223956;ENSG00000162407;ENSG00000162409;ENSG00000236776;ENSG00000224980	LINC01767;PLPP3;PRKAA2;RPL21P23;RPL23AP85
chr1	56654327	56734327	ENSG00000187889;ENSG00000162409	FYB2;PRKAA2
chr1	56734327	56894327	ENSG00000157131;ENSG00000187889	C8A;FYB2
chr1	56894327	57174327	ENSG00000157131;ENSG00000021852;ENSG00000173406	C8A;C8B;DAB1
chr1	57174327	57254327	ENSG00000173406	DAB1
chr1	57254327	57334328	ENSG00000173406	DAB1
chr1	57334328	57454328	ENSG00000173406	DAB1
chr1	57454328	57694328	ENSG00000173406;ENSG00000236888	DAB1;RPS20P5
chr1	57694328	57814328	ENSG00000173406	DAB1
chr1	57814328	57894328	ENSG00000173406;ENSG00000226759	DAB1;DAB1-AS1
chr1	57894328	58174328	ENSG00000173406;ENSG00000229887;ENSG00000223416	DAB1;HNRNPA1P6;RPS26P15
chr1	58174328	58294328	ENSG00000173406	DAB1
chr1	58294328	58374328	ENSG00000173406	DAB1
chr1	58374328	58534328	ENSG00000173406;ENSG00000162600	DAB1;OMA1
chr1	58534328	58654328	ENSG00000173406;ENSG00000162601;ENSG00000162600;ENSG00000264128;ENSG00000184292	DAB1;MYSM1;OMA1;RN7SL713P;TACSTD2
chr1	58654328	58814328	ENSG00000177606;ENSG00000234807;ENSG00000162601	JUN;LINC01135;MYSM1
chr1	58814328	59614328	ENSG00000172456;ENSG00000224609;ENSG00000234807;ENSG00000237352;ENSG00000232453;ENSG00000228121	FGGY;FGGY-DT;LINC01135;LINC01358;LINC02777;PHB1P3
chr1	59614328	59814328	ENSG00000172456	FGGY
chr1	59814328	59934328	ENSG00000134716;ENSG00000134709	CYP2J2;HOOK1
chr1	59934328	60094328	ENSG00000162598;ENSG00000265535	C1orf87;RN7SL475P
chr1	60094328	60254328	ENSG00000238242;ENSG00000229332	LINC02778;PGBD4P8
chr1	60254328	60614328	ENSG00000226476	LINC01748
chr1	60614328	60734328	ENSG00000226476	LINC01748
chr1	60734328	60854328	n/a	n/a
chr1	60854328	61534328	ENSG00000162599;ENSG00000237853;ENSG00000237928	NFIA;NFIA-AS1;NFIA-AS2
chr1	61534328	61734328	ENSG00000162604	TM2D1
chr1	61734328	61894328	ENSG00000132849;ENSG00000271200;ENSG00000212360;ENSG00000200575	PATJ;PATJ-DT;RNU6-1177P;RNU6-414P
chr1	61894328	62054328	ENSG00000236646;ENSG00000132849	LAMTOR5P1;PATJ
chr1	62054328	62214328	ENSG00000240563;ENSG00000132849;ENSG00000234204;ENSG00000242860;ENSG00000234088	L1TD1;PATJ;PIGPP2;RN7SL180P;RPS15AP7
chr1	62214328	62334329	ENSG00000132854;ENSG00000201153	KANK4;RNU6-371P
chr1	62334329	62414329	n/a	n/a
chr1	62414329	62814329	ENSG00000132855;ENSG00000125703;ENSG00000116641;ENSG00000235545;ENSG00000213703;ENSG00000162607	ANGPTL3;ATG4C;DOCK7;DOCK7-DT;RPL13AP9;USP1
chr1	62814329	63294329	ENSG00000125703;ENSG00000224209;ENSG00000229537;ENSG00000252259;ENSG00000223683	ATG4C;LINC00466;LINC01739;RNA5SP49;RPSAP65
chr1	63294329	63414329	ENSG00000088035;ENSG00000187140;ENSG00000230798;ENSG00000224209;ENSG00000275836	ALG6;FOXD3;FOXD3-AS1;LINC00466;MIR6068
chr1	63414329	63534329	ENSG00000088035;ENSG00000203965;ENSG00000142856;ENSG00000264271	ALG6;EFCAB7;ITGB3BP;RN7SL488P
chr1	63534329	63734329	ENSG00000116652;ENSG00000203965;ENSG00000142856;ENSG00000079739;ENSG00000244256;ENSG00000251720	DLEU2L;EFCAB7;ITGB3BP;PGM1;RN7SL130P;RNU7-123P
chr1	63734329	64134317	ENSG00000228056;ENSG00000207190;ENSG00000185483;ENSG00000223949	CFL1P3;RNU6-809P;ROR1;ROR1-AS1
chr1	64134317	64254317	ENSG00000185483;ENSG00000223949;ENSG00000177414	ROR1;ROR1-AS1;UBE2U
chr1	64254317	64374317	ENSG00000177414	UBE2U
chr1	64374317	64694317	ENSG00000158966;ENSG00000238653	CACHD1;RNU7-62P
chr1	64694317	64814317	ENSG00000162437	RAVER2
chr1	64814317	65134317	ENSG00000162434;ENSG00000226891;ENSG00000199135;ENSG00000234496;ENSG00000162437;ENSG00000212257;ENSG00000185031	JAK1;LINC01359;MIR101-1;MRPS21P1;RAVER2;RNU6-1176P;SLC2A3P2
chr1	65134317	65214317	ENSG00000162433;ENSG00000231622	AK4;RPS29P7
chr1	65214317	65534317	ENSG00000162433;ENSG00000234144;ENSG00000116675;ENSG00000116678;ENSG00000213625;ENSG00000222624	AK4;COX6CP13;DNAJC6;LEPR;LEPROT;RNU2-15P
chr1	65534317	65654317	ENSG00000116678	LEPR
chr1	65654317	65774317	ENSG00000239319	RN7SL854P
chr1	65774317	65974317	ENSG00000184588	PDE4B
chr1	65974317	66494317	ENSG00000184588;ENSG00000227466;ENSG00000223152	PDE4B;PDE4B-AS1;RNU4-88P
chr1	66494317	66614317	ENSG00000118473	SGIP1
chr1	66614317	67494317	ENSG00000203963;ENSG00000152763;ENSG00000228523;ENSG00000152760;ENSG00000081985;ENSG00000162594;ENSG00000172410;ENSG00000198160;ENSG00000252116;ENSG00000223263;ENSG00000253074;ENSG00000142864;ENSG00000118473;ENSG00000116704	C1orf141;DNAI4;DNAJB6P4;DYNLT5;IL12RB2;IL23R;INSL5;MIER1;RNU4ATAC4P;RNU6-387P;RNU6-586P;SERBP1;SGIP1;SLC35D1
chr1	67494317	67574317	ENSG00000235200;ENSG00000207504	LINC01702;RNU6-1031P
chr1	67574317	67774317	ENSG00000116717;ENSG00000172380;ENSG00000232048;ENSG00000242482;ENSG00000238778	GADD45A;GNG12;HNRNPCP9;RN7SL392P;RNU7-80P
chr1	67774317	67894317	ENSG00000172380;ENSG00000232284	GNG12;GNG12-AS1
chr1	67894317	68054317	ENSG00000228431;ENSG00000162595;ENSG00000232284	ARL5AP3;DIRAS3;GNG12-AS1
chr1	68054317	68414317	ENSG00000225242;ENSG00000234383;ENSG00000237622;ENSG00000232284;ENSG00000221203;ENSG00000229133;ENSG00000116729	COX6B1P7;CTBP2P8;ELOCP18;GNG12-AS1;MIR1262;RPS7P4;WLS
chr1	68414317	68574317	ENSG00000024526;ENSG00000234264;ENSG00000116745;ENSG00000225167	DEPDC1;DEPDC1-AS1;RPE65;TXNP2
chr1	68574317	68694317	n/a	n/a
chr1	68694317	69134317	ENSG00000223883	LINC01707
chr1	69134317	69654317	ENSG00000223883;ENSG00000229639;ENSG00000235446;ENSG00000033122;ENSG00000270615	LINC01707;LINC01758;LINC02791;LRRC7;SGO1P1
chr1	69654317	69734317	ENSG00000033122	LRRC7
chr1	69734317	69814317	ENSG00000033122	LRRC7
chr1	69814317	69894317	ENSG00000033122;ENSG00000240692	LRRC7;RN7SL538P
chr1	69894317	70014317	ENSG00000033122;ENSG00000237919;ENSG00000229359	LRRC7;LRRC7-AS1;PIN1P1
chr1	70014317	70134317	ENSG00000033122;ENSG00000237919	LRRC7;LRRC7-AS1
chr1	70134317	70454317	ENSG00000118454;ENSG00000116761;ENSG00000197568;ENSG00000226088;ENSG00000066557;ENSG00000033122;ENSG00000244389;ENSG00000116754	ANKRD13C;CTH;HHLA3;HHLA3-AS1;LRRC40;LRRC7;RN7SL242P;SRSF11
chr1	70454317	70574317	ENSG00000233020	CHORDC1P5
chr1	70574317	71054317	ENSG00000237033;ENSG00000229051;ENSG00000050628;ENSG00000235079	CASP3P1;LINC01788;PTGER3;ZRANB2-AS1
chr1	71054317	71134317	ENSG00000207721;ENSG00000132485;ENSG00000235079;ENSG00000229956	MIR186;ZRANB2;ZRANB2-AS1;ZRANB2-DT
chr1	71134317	71334317	ENSG00000229956	ZRANB2-DT
chr1	71334317	71494317	ENSG00000172260;ENSG00000229956	NEGR1;ZRANB2-DT
chr1	71494317	71974317	ENSG00000172260;ENSG00000228853	NEGR1;NEGR1-IT1
chr1	71974317	72134317	ENSG00000172260	NEGR1
chr1	72134317	72374317	ENSG00000233994;ENSG00000172260;ENSG00000227207	GDI2P2;NEGR1;RPL31P12
chr1	72374317	73814317	ENSG00000229636;ENSG00000233973;ENSG00000223479;ENSG00000227016;ENSG00000285808;ENSG00000251825;ENSG00000200601;ENSG00000212366	KRT8P21;LINC01360;LINC02238;LINC02796;LINC02797;RN7SKP19;RNA5SP50;RNU6-1246P
chr1	73814317	74214316	ENSG00000254685;ENSG00000259030;ENSG00000162620;ENSG00000252005	FPGT;FPGT-TNNI3K;LRRIQ3;RNU4ATAC8P
chr1	74214316	74654316	ENSG00000178965;ENSG00000234497;ENSG00000254685;ENSG00000259030;ENSG00000162621;ENSG00000116783	ERICH3;ERICH3-AS1;FPGT;FPGT-TNNI3K;LRRC53;TNNI3K
chr1	74654316	74774316	ENSG00000116791;ENSG00000178965;ENSG00000162623	CRYZ;ERICH3;TYW3
chr1	74774316	75094316	n/a	n/a
chr1	75094316	75734315	ENSG00000117054;ENSG00000162624;ENSG00000252338;ENSG00000206999;ENSG00000137968	ACADM;LHX8;RNU6-503P;RNU6-622P;SLC44A5
chr1	75734315	75854315	ENSG00000117054;ENSG00000181227;ENSG00000057468;ENSG00000137955;ENSG00000207241;ENSG00000201487;ENSG00000206620	ACADM;DLSTP1;MSH4;RABGGTB;SNORD45A;SNORD45B;SNORD45C
chr1	75854315	75974315	ENSG00000154007;ENSG00000057468	ASB17;MSH4
chr1	75974315	76134315	ENSG00000184005	ST6GALNAC3
chr1	76134315	76374315	ENSG00000184005	ST6GALNAC3
chr1	76374315	76854315	ENSG00000237552;ENSG00000199921;ENSG00000184005;ENSG00000226415	LINC02567;RNU6-161P;ST6GALNAC3;TPI1P1
chr1	76854315	76974315	ENSG00000117069	ST6GALNAC5
chr1	76974315	77134315	ENSG00000142892;ENSG00000226084;ENSG00000117069	PIGK;RPL17P6;ST6GALNAC5
chr1	77134315	77934315	ENSG00000232672;ENSG00000154027;ENSG00000232015;ENSG00000180488;ENSG00000162614;ENSG00000235927;ENSG00000235613;ENSG00000142892;ENSG00000243437;ENSG00000251785;ENSG00000222849;ENSG00000251767;ENSG00000077254;ENSG00000036549	ACTG1P21;AK5;HSPE1P25;MIGA1;NEXN;NEXN-AS1;NSRP1P1;PIGK;RN7SL370P;RNA5SP20;RNA5SP21;RNU7-8P;USP33;ZZZ3
chr1	77934315	78094316	ENSG00000162616;ENSG00000162613;ENSG00000137960;ENSG00000162614;ENSG00000251958	DNAJB4;FUBP1;GIPC2;NEXN;RNU6-1102P
chr1	78094316	78214316	ENSG00000137960;ENSG00000202263;ENSG00000233333	GIPC2;RNA5SP22;RNFT1P2
chr1	78214316	78534315	ENSG00000122420;ENSG00000212308	PTGFR;RNA5SP23
chr1	78534315	78774315	ENSG00000137965;ENSG00000137959;ENSG00000122420	IFI44;IFI44L;PTGFR
chr1	78774315	78974315	ENSG00000162618	ADGRL4
chr1	78974315	79294315	ENSG00000162618;ENSG00000230787	ADGRL4;PSAT1P3
chr1	79294315	79414315	ENSG00000285462	LINC02792
chr1	79414315	79934315	ENSG00000232676	ADH5P2
chr1	79934315	81054315	ENSG00000236407;ENSG00000213559;ENSG00000234184	HMGB1P18;HNRNPA1P64;LINC01781
chr1	81054315	81334315	ENSG00000117114;ENSG00000227937;ENSG00000223026;ENSG00000229752	ADGRL2;MTND2P30;RN7SKP247;RPL7P10
chr1	81334315	81454315	ENSG00000117114;ENSG00000224494	ADGRL2;HNRNPA3P14
chr1	81454315	81734315	ENSG00000117114;ENSG00000227288;ENSG00000242598;ENSG00000215875	ADGRL2;ARID3BP1;MED28P8;ST13P20
chr1	81734315	81854315	ENSG00000117114	ADGRL2
chr1	81854315	82214316	ENSG00000117114	ADGRL2
chr1	82214316	82854317	n/a	n/a
chr1	82854317	83414317	ENSG00000236268;ENSG00000230817	LINC01361;LINC01362
chr1	83414317	83934317	ENSG00000231364;ENSG00000233008;ENSG00000137941	LINC01712;LINC01725;TTLL7
chr1	83934317	84054317	ENSG00000137941;ENSG00000233061	TTLL7;TTLL7-IT1
chr1	84054317	84814317	ENSG00000117151;ENSG00000137976;ENSG00000174021;ENSG00000180869;ENSG00000171517;ENSG00000226970;ENSG00000142875;ENSG00000271576;ENSG00000117133;ENSG00000203943;ENSG00000122432;ENSG00000117155;ENSG00000213540;ENSG00000240520	CTBS;DNASE2B;GNG5;LINC01555;LPAR3;NEDD8P1;PRKACB;PRKACB-DT;RPF1;SAMD13;SPATA1;SSX2IP;TXN2P1;UOX
chr1	84814317	85294317	ENSG00000142867;ENSG00000223653;ENSG00000162642;ENSG00000162643;ENSG00000171517;ENSG00000153898;ENSG00000055732;ENSG00000097096	BCL10;BCL10-AS1;C1orf52;DNAI3;LPAR3;MCOLN2;MCOLN3;SYDE2
chr1	85294317	85734317	ENSG00000223653;ENSG00000142871;ENSG00000171502;ENSG00000153904;ENSG00000117174	BCL10-AS1;CCN1;COL24A1;DDAH1;ZNHIT6
chr1	85734317	85854317	ENSG00000171502	COL24A1
chr1	85854317	86014317	ENSG00000171502;ENSG00000201620	COL24A1;RNA5SP51
chr1	86014317	86174317	ENSG00000171502	COL24A1
chr1	86174317	86374317	ENSG00000285210;ENSG00000122417	LINC02795;ODF2L
chr1	86374317	86494317	ENSG00000016490;ENSG00000137975;ENSG00000122417	CLCA1;CLCA2;ODF2L
chr1	86494317	86654317	ENSG00000224466;ENSG00000016490;ENSG00000153923;ENSG00000016602;ENSG00000236915	CDCA4P2;CLCA1;CLCA3P;CLCA4;CLCA4-AS1
chr1	86654317	87214317	ENSG00000153923;ENSG00000236915;ENSG00000153936;ENSG00000267272;ENSG00000284240;ENSG00000230721;ENSG00000183291;ENSG00000097033	CLCA3P;CLCA4-AS1;HS2ST1;LINC01140;LINC02801;RPL17P5;SELENOF;SH3GLB1
